,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
4176,18,X43,1,0,0,1,ph,3,2,0.666666667,825,1616,7.387709239,1,110,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,516
4178,20,X43,1,0,0,1,ph,7,6,0.857142857,560,3304,8.102889135,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,4
4179,21,X43,0,0,0,0,tv,11,4,0.363636364,1678,5998,8.699181359,0,110100100,1,-0.136363636,0.636363636,7,-3,3,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,498
4180,22,X43,1,1,1,1,tv,5,4,0.8,2240,2202,7.697121317,0,1111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,2
4181,23,X43,0,1,0,1,tv,9,4,0.444444444,695,4927,8.502485563,0,110100001,0,-0.055555556,0.555555556,5,-1,1,5,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,527
4182,24,X43,1,0,1,0,tv,7,4,0.571428571,789,3615,8.192847135,0,1001110,0,0.071428571,0.571428571,3,1,1,4,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,315
4184,26,X43,1,1,1,1,tv,7,4,0.571428571,997,3392,8.129174997,0,1101010,1,0.071428571,0.571428571,3,1,1,4,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,92
4185,27,X43,1,1,1,1,tv,4,4,1,417,1899,7.549082711,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,249
4186,28,X43,1,1,1,1,tv,15,11,0.733333333,1256,7918,8.976893928,0,1.11E+12,1,0.233333333,0.733333333,4,7,7,11,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,218
4187,29,X43,0,0,1,1,ph,4,1,0.25,259,1892,7.54538975,0,1000,0,-0.25,0.75,3,-2,2,3,0,1,-1,chose undesirable,desirable fac.,"[7,2.1e+03]",FALSE,242
4188,30,X43,0,1,1,0,ph,7,1,0.142857143,17,3524,8.167351987,0,100000,1,-0.357142857,0.857142857,6,-5,5,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,224
4189,31,X43,0,0,0,0,tv,12,4,0.333333333,52,6320,8.751474487,0,10011010000,1,-0.166666667,0.666666667,8,-4,4,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,270
4190,32,X43,1,0,1,0,tv,17,8,0.470588235,785,9237,9.130972437,0,1.11E+16,0,-0.029411765,0.470588235,9,-1,-1,8,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,437
4191,33,X43,0,1,0,1,tv,30,16,0.533333333,1023,16056,9.68383789,0,1.11E+28,0,0.033333333,0.466666667,14,2,-2,14,0,1,-1,chose undesirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,106
4192,34,X43,1,0,0,1,ph,8,7,0.875,136,4368,8.382060517,0,11011111,1,0.375,0.875,1,6,6,7,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,518
4193,35,X43,0,1,1,0,ph,9,1,0.111111111,734,4807,8.477828468,0,100000,1,-0.388888889,0.888888889,8,-7,7,8,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,407
4194,36,X43,0,1,1,0,ph,17,5,0.294117647,871,9327,9.140668699,0,1.00E+16,1,-0.205882353,0.705882353,12,-7,7,12,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,527
4195,37,X43,0,1,0,1,tv,6,4,0.666666667,119,3072,8.030084094,0,111001,0,0.166666667,0.333333333,2,2,-2,2,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,322
4196,38,X43,1,0,1,0,tv,17,8,0.470588235,2543,8834,9.086363192,2,1.10E+13,0,-0.029411765,0.470588235,9,-1,-1,8,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,34
4197,39,X43,0,1,1,0,ph,48,18,0.375,890,26298,10.17724817,0,1.01E+47,1,-0.125,0.625,30,-12,12,30,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,448
4198,40,X43,0,1,1,0,ph,14,6,0.428571429,76,7520,8.925321417,0,1.10E+13,1,-0.071428571,0.571428571,8,-2,2,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,370
4199,41,X43,0,0,0,0,tv,7,3,0.428571429,400,3762,8.23270601,0,101001,1,-0.071428571,0.571428571,4,-1,1,4,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,462
4200,42,X43,1,0,0,1,ph,8,4,0.5,58,4217,8.346879254,0,1010110,1,0,0.5,4,0,0,4,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,367
4201,43,X43,1,1,0,0,ph,5,4,0.8,321,2340,7.757906208,0,11110,0,0.3,0.8,1,3,3,4,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,140
4202,44,X43,0,0,0,0,tv,7,2,0.285714286,596,3335,8.112227958,0,100010,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,35
4203,45,X43,0,1,1,0,ph,16,5,0.3125,7,8430,9.039552051,0,1.10E+13,1,-0.1875,0.6875,11,-6,6,11,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,180
4204,46,X43,1,0,1,0,tv,25,14,0.56,721,13482,9.509110741,2,1.01E+24,0,0.06,0.56,11,3,3,14,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,282
4205,47,X43,0,0,1,1,ph,5,1,0.2,533,2352,7.763021309,0,1,0,-0.3,0.8,4,-3,3,4,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,152
4206,48,X43,0,0,0,0,tv,22,9,0.409090909,3177,11585,9.357466437,0,1.00E+21,1,-0.090909091,0.590909091,13,-4,4,13,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,35
4207,49,X43,1,0,0,1,ph,7,5,0.714285714,223,3760,8.232174236,0,1010111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,460
4208,50,X43,0,1,1,0,ph,53,21,0.396226415,4192,29075,10.27763398,0,1.01E+50,1,-0.103773585,0.603773585,32,-11,11,32,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,475
4209,51,X43,0,0,0,0,tv,6,2,0.333333333,789,3248,8.085794701,0,10001,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,498
4210,52,X43,1,1,1,1,tv,9,7,0.777777778,549,4480,8.407378325,4,10111111,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,80
4211,53,X43,1,1,1,1,tv,14,10,0.714285714,456,7688,8.947415951,0,1.11E+11,1,0.214285714,0.714285714,4,6,6,10,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,538
4213,55,X43,0,0,0,0,tv,3,0,0,406,1601,7.378383713,0,0,1,-0.5,1,3,-3,3,3,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,501
4214,56,X43,1,1,1,1,tv,6,6,1,623,2888,7.9683195,0,111111,1,0.5,1,0,6,6,6,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,138
4215,57,X43,1,0,0,1,ph,88,46,0.522727273,462,47916,10.77720476,0,1.11E+87,1,0.022727273,0.522727273,42,4,4,46,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,66
4216,58,X43,1,1,1,1,tv,7,4,0.571428571,10958,3772,8.235360644,0,1101010,1,0.071428571,0.571428571,3,1,1,4,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,472
4217,59,X43,0,0,0,0,tv,5,1,0.2,261,2705,7.902857191,0,1,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,505
4218,60,X43,1,0,1,0,tv,10,6,0.6,2247,5088,8.534640105,0,110111010,0,0.1,0.6,4,2,2,6,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,138
4220,62,X43,1,0,0,1,ph,17,10,0.588235294,747,9023,9.107532152,1,1.11E+14,1,0.088235294,0.588235294,7,3,3,10,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,223
4221,63,X43,0,1,1,0,ph,12,6,0.5,77,6153,8.724695047,0,110110101,1,0,0.5,6,0,0,6,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,103
4222,64,X43,0,0,0,0,tv,13,4,0.307692308,3542,7063,8.862625169,0,1.10E+12,1,-0.192307692,0.692307692,9,-5,5,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,463
4223,65,X43,0,0,0,0,tv,6,1,0.166666667,1127,2779,7.92984643,0,100000,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,29
4224,66,X43,1,1,1,1,tv,23,12,0.52173913,487,12138,9.404096306,0,1.11E+22,1,0.02173913,0.52173913,11,1,1,12,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,38
4225,67,X43,0,1,1,0,ph,8,3,0.375,797,4043,8.30474227,0,10100010,1,-0.125,0.625,5,-2,2,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,193
4226,68,X43,0,1,1,0,ph,12,5,0.416666667,862,6303,8.74878099,0,1.01E+11,1,-0.083333333,0.583333333,7,-2,2,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,253
4227,69,X43,0,0,0,0,tv,52,26,0.5,4918,28464,10.25639541,0,1.00E+51,1,0,0.5,26,0,0,26,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,414
4228,70,X43,1,1,1,1,tv,10,7,0.7,391,5377,8.589885877,0,1001110111,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,427
4229,71,X43,0,1,1,0,ph,9,3,0.333333333,813,4746,8.465057437,0,10100001,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,346
4230,72,X43,1,1,1,1,tv,21,16,0.761904762,887,11184,9.322239464,0,1.11E+20,1,0.261904762,0.761904762,5,11,11,16,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,184
4231,73,X43,0,1,1,0,ph,4,2,0.5,556,1664,7.416979621,0,101,1,0,0.5,2,0,0,2,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,14
4232,74,X43,0,1,1,0,ph,8,2,0.25,662,4303,8.367067733,0,11000000,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,453
4233,75,X43,0,1,0,1,tv,7,4,0.571428571,1080,3601,8.188966864,0,110011,0,0.071428571,0.428571429,3,1,-1,3,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,301
4234,76,X43,0,1,1,0,ph,15,7,0.466666667,740,8017,8.989319566,0,1.11E+13,1,-0.033333333,0.533333333,8,-1,1,8,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,317
4235,77,X43,0,0,0,0,tv,7,1,0.142857143,709,3617,8.193400232,0,1000,1,-0.357142857,0.857142857,6,-5,5,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,317
4236,78,X43,1,0,0,1,ph,10,6,0.6,1207,5320,8.579228582,0,1001110011,1,0.1,0.6,4,2,2,6,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,370
4237,79,X43,0,1,1,0,ph,5,1,0.2,571,2742,7.91644286,0,100,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,542
4238,80,X43,1,0,0,1,ph,8,6,0.75,553,4254,8.355614996,0,11011110,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,404
4239,81,X43,0,1,1,0,ph,46,19,0.413043478,8327,25055,10.12882869,1,1.01E+43,1,-0.086956522,0.586956522,27,-8,8,27,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,305
4240,82,X43,0,1,1,0,ph,5,3,0.6,2199,2695,7.899153483,0,1011,1,0.1,0.4,2,1,-1,2,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,495
4241,83,X43,1,0,0,1,ph,4,3,0.75,236,1757,7.471363088,0,1011,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,107
4243,85,X43,1,0,0,1,ph,17,11,0.647058824,610,8980,9.102755161,0,1.10E+16,1,0.147058824,0.647058824,6,5,5,11,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,180
4244,86,X43,0,1,0,1,tv,10,5,0.5,2477,5129,8.542665987,0,1011001001,0,0,0.5,5,0,0,5,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,179
4245,87,X43,0,1,0,1,tv,6,2,0.333333333,235,3203,8.07184315,0,110,0,-0.166666667,0.666666667,4,-2,2,4,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,453
4249,91,X43,1,1,1,1,tv,21,14,0.666666667,2095,11279,9.330697869,0,1.11E+20,1,0.166666667,0.666666667,7,7,7,14,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,279
4250,92,X43,0,1,0,1,tv,6,0,0,1382,3136,8.050703381,0,0,0,-0.5,1,6,-6,6,6,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,386
4251,93,X43,0,1,1,0,ph,4,0,0,395,1898,7.548555979,0,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,248
4252,94,X43,0,0,0,0,tv,11,3,0.272727273,182,5663,8.641709066,0,100010010,1,-0.227272727,0.727272727,8,-5,5,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,163
4253,95,X43,0,0,0,0,tv,14,4,0.285714286,2410,7241,8.887514597,0,1.10E+13,1,-0.214285714,0.714285714,10,-6,6,10,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,91
4254,96,X43,0,1,1,0,ph,13,3,0.230769231,1110,6607,8.795884972,0,1.00E+11,1,-0.269230769,0.769230769,10,-7,7,10,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,7
4255,97,X43,0,1,0,1,tv,8,3,0.375,254,3929,8.27614022,4,10001001,0,-0.125,0.625,5,-2,2,5,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,79
4256,98,X43,1,0,0,1,ph,5,4,0.8,800,2524,7.833600224,0,1111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,324
4257,99,X43,1,1,1,1,tv,27,17,0.62962963,655,14792,9.601841773,0,1.01E+26,1,0.12962963,0.62962963,10,7,7,17,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,492
4258,1,X44,1,1,0,0,ph,6,1,0.166666667,191,2940,7.98616486,3,100,0,-0.333333333,0.166666667,5,-4,-4,1,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,190
4259,2,X44,0,1,1,0,ph,4,0,0,799,1962,7.58171964,0,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,312
4261,4,X44,0,0,1,1,ph,7,1,0.142857143,555,3337,8.112827479,0,100000,0,-0.357142857,0.857142857,6,-5,5,6,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,37
4263,6,X44,1,0,1,0,tv,10,6,0.6,373,5039,8.524962929,0,10011111,0,0.1,0.6,4,2,2,6,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,89
4264,7,X44,0,0,0,0,tv,5,1,0.2,518,2680,7.893572074,0,1000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,480
4265,8,X44,1,1,0,0,ph,32,18,0.5625,1349,17159,9.750278096,0,1.10E+31,0,0.0625,0.5625,14,4,4,18,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,109
4266,9,X44,1,1,1,1,tv,7,6,0.857142857,28919,3612,8.192016915,2,111111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,312
4267,10,X44,1,1,0,0,ph,8,6,0.75,769,4056,8.307952545,0,11010111,0,0.25,0.75,2,4,4,6,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,206
4268,11,X44,0,0,0,0,tv,4,1,0.25,493,2080,7.640123173,0,1,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,430
4269,12,X44,0,0,1,1,ph,5,3,0.6,250,2359,7.765993079,0,11001,0,0.1,0.4,2,1,-1,2,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,159
4270,13,X44,0,1,0,1,tv,5,0,0,9470,2367,7.76937861,0,0,0,-0.5,1,5,-5,5,5,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,167
4272,15,X44,1,0,0,1,ph,6,4,0.666666667,942,2919,7.978996371,3,110110,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,169
4275,18,X44,0,0,1,1,ph,6,1,0.166666667,977,2856,7.957177323,3,10000,0,-0.333333333,0.833333333,5,-4,4,5,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,106
4276,19,X44,0,0,0,0,tv,17,7,0.411764706,2283,9088,9.114710141,8,1.00E+13,1,-0.088235294,0.588235294,10,-3,3,10,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,288
4277,20,X44,1,0,0,1,ph,8,5,0.625,575,4360,8.380227336,0,10011110,1,0.125,0.625,3,2,2,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,510
4278,21,X44,1,1,1,1,tv,9,6,0.666666667,424,4505,8.41294317,0,111100011,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,105
4279,22,X44,0,0,0,0,tv,8,2,0.25,287,4183,8.338783971,0,10001000,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,333
4280,23,X44,0,1,0,1,tv,7,1,0.142857143,1231,3464,8.15017927,0,1000000,0,-0.357142857,0.857142857,6,-5,5,6,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,164
4281,24,X44,1,1,1,1,tv,6,5,0.833333333,687,3109,8.04205641,0,11111,1,0.333333333,0.833333333,1,4,4,5,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,359
4283,26,X44,0,1,0,1,tv,10,3,0.3,839,4962,8.509564164,0,11010000,0,-0.2,0.7,7,-4,4,7,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,12
4284,27,X44,1,1,1,1,tv,9,5,0.555555556,154,4832,8.48301574,0,101100101,1,0.055555556,0.555555556,4,1,1,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,432
4285,28,X44,0,1,0,1,tv,9,3,0.333333333,1131,4467,8.404472321,0,101000001,0,-0.166666667,0.666666667,6,-3,3,6,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,67
4286,29,X44,0,0,1,1,ph,4,1,0.25,449,2032,7.616775809,0,1000,0,-0.25,0.75,3,-2,2,3,0,1,-1,chose undesirable,desirable fac.,"[7,2.1e+03]",FALSE,382
4287,30,X44,1,0,0,1,ph,24,17,0.708333333,1275,12683,9.448017793,0,1.11E+23,1,0.208333333,0.708333333,7,10,10,17,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,33
4288,31,X44,0,1,0,1,tv,6,2,0.333333333,1564,2897,7.971430998,0,100010,0,-0.166666667,0.666666667,4,-2,2,4,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,147
4289,32,X44,0,0,0,0,tv,16,4,0.25,211,8646,9.064852065,0,1.10E+14,1,-0.25,0.75,12,-8,8,12,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,396
4290,33,X44,1,0,1,0,tv,30,17,0.566666667,22,16408,9.7055243,0,1.01E+29,0,0.066666667,0.566666667,13,4,4,17,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,458
4291,34,X44,1,0,0,1,ph,14,10,0.714285714,208,7672,8.945332617,0,1.01E+12,1,0.214285714,0.714285714,4,6,6,10,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,522
4292,35,X44,1,1,0,0,ph,12,4,0.333333333,4909,6339,8.754476306,0,10001001100,0,-0.166666667,0.333333333,8,-4,-4,4,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,289
4293,36,X44,0,1,1,0,ph,20,9,0.45,904,10824,9.28952117,0,1.01E+15,1,-0.05,0.55,11,-2,2,11,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,374
4294,37,X44,1,0,1,0,tv,5,2,0.4,54,2712,7.905441649,0,110,0,-0.1,0.4,3,-1,-1,2,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,512
4295,38,X44,0,0,0,0,tv,17,8,0.470588235,2637,9168,9.123474439,1,1.10E+15,1,-0.029411765,0.529411765,9,-1,1,9,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,368
4296,39,X44,1,0,0,1,ph,26,16,0.615384615,406,14063,9.551302514,0,1.11E+24,1,0.115384615,0.615384615,10,6,6,16,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,313
4297,40,X44,0,1,1,0,ph,5,0,0,2046,2335,7.75576717,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,135
4298,41,X44,0,1,0,1,tv,9,4,0.444444444,455,4542,8.421122723,0,110010001,0,-0.055555556,0.555555556,5,-1,1,5,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,142
4299,42,X44,0,1,1,0,ph,4,1,0.25,155,2026,7.613818685,0,100,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,376
4300,43,X44,0,0,1,1,ph,4,0,0,452,2002,7.60190196,0,0,0,-0.5,1,4,-4,4,4,0,1,-1,chose undesirable,desirable fac.,"[7,2.1e+03]",FALSE,352
4301,44,X44,0,0,0,0,tv,5,1,0.2,646,2632,7.875499292,0,10000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,432
4302,45,X44,0,1,1,0,ph,18,4,0.222222222,1423,9719,9.181838012,0,1.00E+16,1,-0.277777778,0.777777778,14,-10,10,14,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,369
4303,46,X44,0,0,0,0,tv,44,17,0.386363636,125,23902,10.08171742,3,1.10E+41,1,-0.113636364,0.613636364,27,-10,10,27,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,252
4304,47,X44,1,0,0,1,ph,5,3,0.6,712,2399,7.782807263,0,10110,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,199
4305,48,X44,1,1,1,1,tv,59,34,0.576271186,3444,32071,10.37570747,0,1.11E+56,1,0.076271186,0.576271186,25,9,9,34,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,171
4306,49,X44,1,0,0,1,ph,5,4,0.8,343,2729,7.911690521,0,11110,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,529
4307,50,X44,1,1,0,0,ph,39,18,0.461538462,1967,21330,9.967869811,0,1.11E+38,0,-0.038461538,0.461538462,21,-3,-3,18,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,430
4308,51,X44,0,1,0,1,tv,4,0,0,690,2157,7.676473646,0,0,0,-0.5,1,4,-4,4,4,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,507
4309,52,X44,1,0,1,0,tv,11,7,0.636363636,719,5712,8.650324504,5,110111110,0,0.136363636,0.636363636,4,3,3,7,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,212
4310,53,X44,0,0,0,0,tv,22,8,0.363636364,76,11760,9.372459221,0,1.00E+20,1,-0.136363636,0.636363636,14,-6,6,14,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,210
4312,55,X44,0,1,0,1,tv,9,3,0.333333333,398,4823,8.48115142,0,10110000,0,-0.166666667,0.666666667,6,-3,3,6,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,423
4313,56,X44,1,1,1,1,tv,11,7,0.636363636,887,5992,8.698180525,0,1101011110,1,0.136363636,0.636363636,4,3,3,7,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,492
