,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
4255,75,X45,0,0,0,0,tv,29,10,0.344827586,736,15773,9.666054896,1,1.01E+25,1,-0.155172414,0.655172414,19,-9,9,19,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,373
4258,78,X45,1,1,1,1,tv,5,3,0.6,273,2655,7.884199934,0,1101,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,455
4259,79,X45,1,1,1,1,tv,5,5,1,422,2409,7.786967003,0,11111,1,0.5,1,0,5,5,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,209
4260,80,X45,1,0,0,1,ph,8,6,0.75,29,4377,8.384118837,0,11011110,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,527
4261,81,X45,1,0,0,1,ph,16,10,0.625,419,8715,9.072800958,0,1.11E+14,1,0.125,0.625,6,4,4,10,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,465
4262,82,X45,1,1,1,1,tv,8,6,0.75,122,4228,8.349484347,0,10110111,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,378
4263,83,X45,0,0,1,1,ph,16,10,0.625,222,8425,9.038958755,0,1.11E+15,0,0.125,0.375,6,4,-4,6,0,1,-1,chose undesirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,175
4264,84,X45,0,1,1,0,ph,5,1,0.2,135,2656,7.884576511,0,100,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,456
4265,85,X45,0,1,0,1,tv,8,2,0.25,406,3872,8.261526448,0,1100000,0,-0.25,0.75,6,-4,4,6,0,1,-1,chose undesirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,22
4266,86,X45,0,0,0,0,tv,6,1,0.166666667,927,3271,8.092851028,0,100,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,521
4267,87,X45,1,0,0,1,ph,4,2,0.5,60,1665,7.417580402,0,1100,1,0,0.5,2,0,0,2,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,15
4268,88,X45,1,1,0,0,ph,9,6,0.666666667,414,4456,8.402006782,0,11101110,0,0.166666667,0.666666667,3,3,3,6,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,56
4269,89,X45,0,1,0,1,tv,9,4,0.444444444,15726,4898,8.496582238,0,10110100,0,-0.055555556,0.555555556,5,-1,1,5,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,498
4270,90,X45,1,0,0,1,ph,9,4,0.444444444,707,4708,8.457018468,0,11100100,1,-0.055555556,0.444444444,5,-1,-1,4,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,308
4271,91,X45,0,0,0,0,tv,23,7,0.304347826,726,12321,9.419060403,0,1.00E+22,1,-0.195652174,0.695652174,16,-9,9,16,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,221
4272,92,X45,0,1,0,1,tv,5,2,0.4,1405,2233,7.711101252,0,11000,0,-0.1,0.6,3,-1,1,3,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,33
4273,93,X45,0,1,1,0,ph,4,1,0.25,1053,1814,7.503289631,0,10,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,164
4274,94,X45,1,0,0,1,ph,4,4,1,1558,1992,7.596894438,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,342
4275,95,X45,0,0,0,0,tv,24,11,0.458333333,743,12930,9.467305472,0,1.01E+23,1,-0.041666667,0.541666667,13,-2,2,13,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,280
4276,1,X46,0,0,1,1,ph,5,1,0.2,98,2563,7.848933726,0,10000,0,-0.3,0.8,4,-3,3,4,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,363
4277,2,X46,0,1,1,0,ph,10,3,0.3,269,5467,8.606485299,0,110010000,1,-0.2,0.7,7,-4,4,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,517
4278,3,X46,1,0,1,0,tv,4,4,1,282,1935,7.567862605,0,1111,0,0.5,1,0,4,4,4,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,285
4279,4,X46,0,0,0,0,tv,6,2,0.333333333,526,3098,8.038512021,0,110000,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,348
4283,8,X46,0,1,0,1,tv,5,2,0.4,391,2594,7.860956365,0,1010,0,-0.1,0.6,3,-1,1,3,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,394
4284,9,X46,1,0,1,0,tv,11,6,0.545454545,633,5715,8.650849576,5,10100110110,0,0.045454545,0.545454545,5,1,1,6,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,215
4286,11,X46,1,1,1,1,tv,5,5,1,882,2314,7.746732908,0,11111,1,0.5,1,0,5,5,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,114
4287,12,X46,0,1,1,0,ph,4,1,0.25,442,1718,7.448916103,0,1,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,68
4288,13,X46,0,0,0,0,tv,7,4,0.571428571,2894,3720,8.221478947,0,1010101,1,0.071428571,0.428571429,3,1,-1,3,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,420
4289,14,X46,0,0,0,0,tv,19,7,0.368421053,202,10182,9.228376734,9,1.00E+17,1,-0.131578947,0.631578947,12,-5,5,12,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,282
4290,15,X46,1,1,1,1,tv,6,4,0.666666667,294,2792,7.934513464,0,111100,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,42
4291,16,X46,1,0,1,0,tv,14,8,0.571428571,469,7504,8.923191491,0,11101110110,0,0.071428571,0.571428571,6,2,2,8,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,354
4292,17,X46,1,1,0,0,ph,3,2,0.666666667,851,1514,7.322510434,0,11,0,0.166666667,0.666666667,1,1,1,2,0,-1,1,chose desirable,undesirable fac.,"[1,2.08e+03]",FALSE,414
4293,18,X46,1,0,0,1,ph,4,3,0.75,444,2159,7.677400431,0,1101,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,509
4294,19,X46,0,0,0,0,tv,21,9,0.428571429,311,11031,9.30846477,0,1.01E+19,1,-0.071428571,0.571428571,12,-3,3,12,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,31
4295,20,X46,1,0,0,1,ph,5,3,0.6,120,2375,7.772752716,0,10110,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,175
4298,23,X46,1,1,0,0,ph,10,6,0.6,246,5155,8.547722396,0,1100101110,0,0.1,0.6,4,2,2,6,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,205
4299,24,X46,1,0,0,1,ph,9,6,0.666666667,577,4752,8.466320861,0,111010110,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,352
4300,25,X46,0,0,0,0,tv,6,2,0.333333333,54,2848,7.954372273,0,1001,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,98
4301,26,X46,1,0,0,1,ph,7,5,0.714285714,470,3456,8.14786713,0,1001111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,156
4302,27,X46,0,0,0,0,tv,8,2,0.25,1143,4112,8.321664807,0,10001,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,262
4303,28,X46,1,1,1,1,tv,6,5,0.833333333,492,3032,8.016977747,0,11111,1,0.333333333,0.833333333,1,4,4,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,282
4304,29,X46,0,1,1,0,ph,12,3,0.25,4077,6280,8.745125259,0,10011000,1,-0.25,0.75,9,-6,6,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,230
4305,30,X46,0,1,1,0,ph,5,1,0.2,392,2523,7.833203949,0,1000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,323
4306,31,X46,0,0,0,0,tv,8,1,0.125,585,4389,8.38685669,0,1,1,-0.375,0.875,7,-6,6,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,539
4307,32,X46,1,0,0,1,ph,13,7,0.538461538,671,6993,8.852664928,0,10001011111,1,0.038461538,0.538461538,6,1,1,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,393
4308,33,X46,1,0,1,0,tv,12,7,0.583333333,409,6500,8.779557456,0,1010111011,0,0.083333333,0.583333333,5,2,2,7,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,450
4309,34,X46,1,1,1,1,tv,29,20,0.689655172,694,15441,9.644781588,0,1.11E+28,1,0.189655172,0.689655172,9,11,11,20,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,41
4310,35,X46,0,1,1,0,ph,52,20,0.384615385,712,28576,10.26032248,0,1.10E+50,1,-0.115384615,0.615384615,32,-12,12,32,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,526
4311,36,X46,0,1,1,0,ph,22,9,0.409090909,575,12039,9.395906659,0,1.10E+21,1,-0.090909091,0.590909091,13,-4,4,13,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,489
4312,37,X46,0,0,1,1,ph,29,17,0.586206897,981,15741,9.664024052,0,1.01E+25,0,0.086206897,0.413793103,12,5,-5,12,0,1,-1,chose undesirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,341
4313,38,X46,0,0,1,1,ph,15,7,0.466666667,166,8109,9.000729835,0,1.11E+14,0,-0.033333333,0.533333333,8,-1,1,8,0,1,-1,chose undesirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,409
4314,39,X46,1,0,0,1,ph,12,8,0.666666667,288,6250,8.740336743,0,1.11E+11,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,200
4315,40,X46,1,0,1,0,tv,8,4,0.5,765,4320,8.371010681,0,1011100,0,0,0.5,4,0,0,4,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,470
4317,42,X46,0,0,0,0,tv,6,2,0.333333333,733,3170,8.061486867,0,101000,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,420
4319,44,X46,0,0,0,0,tv,5,2,0.4,127,2424,7.793174347,0,1001,1,-0.1,0.6,3,-1,1,3,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,224
4320,45,X46,1,0,0,1,ph,5,5,1,384,2407,7.786136438,0,11111,1,0.5,1,0,5,5,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,207
4321,46,X46,1,1,1,1,tv,21,12,0.571428571,674,11511,9.351058379,0,1.01E+20,1,0.071428571,0.571428571,9,3,3,12,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,511
4322,47,X46,0,1,1,0,ph,27,9,0.333333333,38,14501,9.581972892,0,1.00E+25,1,-0.166666667,0.666666667,18,-9,9,18,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,201
4323,48,X46,0,1,1,0,ph,9,2,0.222222222,1455,4832,8.48301574,0,1100000,1,-0.277777778,0.777777778,7,-5,5,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,432
4324,49,X46,0,1,0,1,tv,5,1,0.2,442,2350,7.762170607,0,1000,0,-0.3,0.8,4,-3,3,4,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,150
4325,50,X46,0,1,1,0,ph,9,4,0.444444444,527,4728,8.461257559,0,110010001,1,-0.055555556,0.555555556,5,-1,1,5,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,328
4326,51,X46,0,1,0,1,tv,15,8,0.533333333,1959,8159,9.006876891,0,1.11E+14,0,0.033333333,0.466666667,7,1,-1,7,0,1,-1,chose undesirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,459
4327,52,X46,1,0,0,1,ph,5,5,1,118,2458,7.80710329,0,11111,1,0.5,1,0,5,5,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,258
4328,53,X46,0,1,1,0,ph,18,9,0.5,643,9871,9.197356444,0,1.10E+17,1,0,0.5,9,0,0,9,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,521
4330,55,X46,1,1,1,1,tv,23,13,0.565217391,208,12288,9.416378455,0,1.10E+21,1,0.065217391,0.565217391,10,3,3,13,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,188
4331,56,X46,1,0,1,0,tv,10,6,0.6,503,5424,8.59858883,0,1100110110,0,0.1,0.6,4,2,2,6,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,474
4333,58,X46,1,1,1,1,tv,49,27,0.551020408,1519,26807,10.19641833,0,1.01E+47,1,0.051020408,0.551020408,22,5,5,27,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,407
4334,59,X46,0,1,1,0,ph,20,8,0.4,1019,10484,9.257605564,0,1.00E+17,1,-0.1,0.6,12,-4,4,12,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,34
4335,60,X46,1,1,1,1,tv,5,4,0.8,560,2677,7.892452044,0,11110,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,477
4336,61,X46,0,1,1,0,ph,4,0,0,340,2163,7.679251426,0,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,513
4338,63,X46,1,1,0,0,ph,18,10,0.555555556,256,9458,9.154616223,0,1.00E+16,0,0.055555556,0.555555556,8,2,2,10,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,108
4339,64,X46,1,0,1,0,tv,7,6,0.857142857,502,3407,8.133587418,0,1011111,0,0.357142857,0.857142857,1,5,5,6,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,107
4340,65,X46,1,1,1,1,tv,35,23,0.657142857,1159,18949,9.849506439,0,1.00E+33,1,0.157142857,0.657142857,12,11,11,23,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,249
4341,66,X46,0,0,0,0,tv,20,10,0.5,1004,10710,9.278933163,0,1.11E+19,1,0,0.5,10,0,0,10,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,260
4343,68,X46,0,0,1,1,ph,12,5,0.416666667,112,6438,8.769973212,0,1.01E+11,0,-0.083333333,0.583333333,7,-2,2,7,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,388
4344,69,X46,0,1,1,0,ph,4,0,0,334,2182,7.687997166,1,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,532
4345,70,X46,0,0,1,1,ph,5,2,0.4,65,2472,7.812782819,0,101,0,-0.1,0.6,3,-1,1,3,0,1,-1,chose undesirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,272
4346,71,X46,1,0,0,1,ph,2,1,0.5,741,953,6.859614904,0,10,1,0,0.5,1,0,0,1,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,403
4347,72,X46,1,1,1,1,tv,5,5,1,1212,2615,7.869019376,0,11111,1,0.5,1,0,5,5,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,415
4348,73,X46,1,0,0,1,ph,7,6,0.857142857,2769,3499,8.160232492,0,111111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,199
4349,74,X46,0,1,1,0,ph,19,8,0.421052632,431,10143,9.224539091,0,1.10E+16,1,-0.078947368,0.578947368,11,-3,3,11,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,243
4350,75,X46,0,0,0,0,tv,6,2,0.333333333,1347,2789,7.933438388,0,11,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,39
4353,78,X46,0,0,0,0,tv,5,2,0.4,390,2295,7.738488122,0,1010,1,-0.1,0.6,3,-1,1,3,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,95
4354,79,X46,1,1,1,1,tv,9,6,0.666666667,619,4896,8.496173824,0,101100111,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,496
4355,80,X46,0,1,1,0,ph,8,1,0.125,1399,4128,8.325548307,0,1000,1,-0.375,0.875,7,-6,6,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,278
4356,81,X46,0,1,1,0,ph,8,3,0.375,279,4319,8.370779173,0,10100001,1,-0.125,0.625,5,-2,2,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,469
4357,82,X46,0,0,0,0,tv,8,2,0.25,4,4314,8.369620827,0,10100,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,464
4358,83,X46,1,0,0,1,ph,7,5,0.714285714,886,3400,8.131530711,0,1110101,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,100
4359,84,X46,1,0,0,1,ph,8,5,0.625,11,4309,8.368461138,0,11010101,1,0.125,0.625,3,2,2,5,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,459
4360,85,X46,1,1,1,1,tv,14,7,0.5,326,7409,8.910450756,0,1.00E+13,1,0,0.5,7,0,0,7,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,259
4361,86,X46,0,1,0,1,tv,8,3,0.375,591,3983,8.289790583,0,10010100,0,-0.125,0.625,5,-2,2,5,0,1,-1,chose undesirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,133
4362,87,X46,1,0,0,1,ph,3,2,0.666666667,39,1506,7.317212408,0,110,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,406
4363,88,X46,1,0,0,1,ph,7,6,0.857142857,614,3399,8.13123655,0,1111110,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,99
4364,89,X46,0,0,0,0,tv,7,2,0.285714286,470,3417,8.136518252,0,1000100,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,117
4365,90,X46,0,1,1,0,ph,11,4,0.363636364,736,5861,8.676075516,0,10010001010,1,-0.136363636,0.636363636,7,-3,3,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,361
4366,91,X46,1,1,1,1,tv,24,12,0.5,180,12782,9.45579321,0,1.11E+23,1,0,0.5,12,0,0,12,1,1,1,chose desirable,desirable fac.,"(7.41e+03,2.03e+05]",FALSE,132
4367,92,X46,1,0,1,0,tv,13,5,0.384615385,174,7049,8.860641042,0,1.10E+11,0,-0.115384615,0.384615385,8,-3,-3,5,0,-1,1,chose desirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,449
4368,93,X46,0,1,1,0,ph,2,0,0,36,950,6.856461985,0,0,1,-0.5,1,2,-2,2,2,1,-1,-1,chose undesirable,undesirable fac.,"[1,2.08e+03]",FALSE,400
4369,94,X46,1,1,0,0,ph,8,4,0.5,55,4343,8.376320633,0,10111,0,0,0.5,4,0,0,4,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,493
4370,95,X46,1,0,1,0,tv,35,18,0.514285714,733,18897,9.846758458,0,1.00E+34,0,0.014285714,0.514285714,17,1,1,18,0,-1,1,chose desirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,197
4371,1,X47,0,0,1,1,ph,3,0,0,62,1512,7.321188557,0,0,0,-0.5,1,3,-3,3,3,0,1,-1,chose undesirable,desirable fac.,"[1,2.08e+03]",FALSE,412
4372,2,X47,0,1,1,0,ph,6,2,0.333333333,356,3047,8.021912779,0,1001,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,297
4373,3,X47,1,1,1,1,tv,12,8,0.666666667,294,6093,8.71489585,0,1.01E+11,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,43
4374,4,X47,1,1,1,1,tv,4,3,0.75,233,2200,7.696212639,0,1110,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,550
4378,8,X47,1,1,1,1,tv,6,5,0.833333333,22,2950,7.989560449,0,110111,1,0.333333333,0.833333333,1,4,4,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,200
4381,11,X47,1,0,1,0,tv,6,4,0.666666667,1102,3137,8.051022208,0,11101,0,0.166666667,0.666666667,2,2,2,4,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,387
4382,12,X47,0,1,1,0,ph,9,4,0.444444444,457,4886,8.494129252,0,10011010,1,-0.055555556,0.555555556,5,-1,1,5,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,486
4383,13,X47,1,1,1,1,tv,3,3,1,1478,1610,7.383989458,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,510
4384,14,X47,0,0,0,0,tv,9,2,0.222222222,389,4504,8.41272117,4,100001000,1,-0.277777778,0.777777778,7,-5,5,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,104
4385,15,X47,1,1,1,1,tv,9,4,0.444444444,438,4727,8.461046031,0,101100100,1,-0.055555556,0.444444444,5,-1,-1,4,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,327
4386,16,X47,0,0,0,0,tv,9,2,0.222222222,382,4728,8.461257559,0,110000,1,-0.277777778,0.777777778,7,-5,5,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,328
4387,17,X47,1,1,0,0,ph,4,2,0.5,182,2093,7.646353722,0,1010,0,0,0.5,2,0,0,2,0,-1,1,chose desirable,undesirable fac.,"(2.08e+03,3.23e+03]",FALSE,443
4388,18,X47,1,0,0,1,ph,3,2,0.666666667,94,1249,7.13009851,0,110,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[1,2.08e+03]",FALSE,149
4389,19,X47,0,0,0,0,tv,14,4,0.285714286,286,7688,8.947415951,0,10111000,1,-0.214285714,0.714285714,10,-6,6,10,1,-1,-1,chose undesirable,undesirable fac.,"(7.41e+03,2.03e+05]",FALSE,538
4390,20,X47,0,0,1,1,ph,3,2,0.666666667,2336,1591,7.372118028,0,101,0,0.166666667,0.333333333,1,1,-1,1,0,1,-1,chose undesirable,desirable fac.,"[1,2.08e+03]",FALSE,491
4391,21,X47,0,1,0,1,tv,9,6,0.666666667,534,4497,8.411165787,0,111001101,0,0.166666667,0.333333333,3,3,-3,3,0,1,-1,chose undesirable,desirable fac.,"(3.23e+03,4.69e+03]",FALSE,97
4392,22,X47,0,0,1,1,ph,10,3,0.3,451,5408,8.595634618,5,1100100000,0,-0.2,0.7,7,-4,4,7,0,1,-1,chose undesirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,458
4393,23,X47,1,0,0,1,ph,6,5,0.833333333,49,2860,7.958576904,0,111101,1,0.333333333,0.833333333,1,4,4,5,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,110
4394,24,X47,0,1,1,0,ph,11,4,0.363636364,32,5551,8.621733371,0,1100101000,1,-0.136363636,0.636363636,7,-3,3,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,51
4395,25,X47,0,0,0,0,tv,13,6,0.461538462,89,6913,8.841158976,0,1.00E+12,1,-0.038461538,0.538461538,7,-1,1,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.69e+03,7.41e+03]",FALSE,313
4396,26,X47,0,1,1,0,ph,9,2,0.222222222,143,4544,8.42156296,0,1010000,1,-0.277777778,0.777777778,7,-5,5,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,144
4397,27,X47,1,1,1,1,tv,10,5,0.5,535,5408,8.595634618,0,1100101100,1,0,0.5,5,0,0,5,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,458
4398,28,X47,1,0,1,0,tv,8,5,0.625,494,4050,8.30647216,0,1101110,0,0.125,0.625,3,2,2,5,0,-1,1,chose desirable,undesirable fac.,"(3.23e+03,4.69e+03]",FALSE,200
4399,29,X47,1,0,0,1,ph,10,5,0.5,462,5008,8.518791913,0,101001011,1,0,0.5,5,0,0,5,1,1,1,chose desirable,desirable fac.,"(4.69e+03,7.41e+03]",FALSE,58
4400,30,X47,1,0,0,1,ph,5,3,0.6,111,2584,7.857093865,0,10110,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"(2.08e+03,3.23e+03]",FALSE,384
