,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
6531,31,X66,1,1,0,0,ph,7,4,0.571428571,337,3525,8.167635715,0,101110,0,0.071428571,0.571428571,3,1,1,4,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,225
6532,32,X66,1,0,0,1,ph,6,3,0.5,2374,2929,7.982416347,0,110100,1,0,0.5,3,0,0,3,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,179
6533,33,X66,0,1,1,0,ph,26,13,0.5,1170,14120,9.555347511,0,1.00E+25,1,0,0.5,13,0,0,13,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,370
6534,34,X66,0,1,0,1,tv,9,3,0.333333333,3815,4897,8.496378052,0,101010000,0,-0.166666667,0.666666667,6,-3,3,6,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,497
6537,37,X66,0,0,0,0,tv,5,3,0.6,3501,2364,7.768110379,0,1110,1,0.1,0.4,2,1,-1,2,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,164
6538,38,X66,0,0,0,0,tv,12,2,0.166666667,889,6515,8.78186249,0,10000100,1,-0.333333333,0.833333333,10,-8,8,10,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,465
6539,39,X66,1,1,1,1,tv,19,15,0.789473684,6418,10087,9.219002745,0,1.10E+17,1,0.289473684,0.789473684,4,11,11,15,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,187
6540,40,X66,0,1,1,0,ph,9,1,0.111111111,1458,4535,8.419580363,0,100000000,1,-0.388888889,0.888888889,8,-7,7,8,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,135
6541,41,X66,1,0,0,1,ph,8,6,0.75,544,4343,8.376320633,0,1011111,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,493
6542,42,X66,1,0,0,1,ph,25,15,0.6,1185,13297,9.495293725,0,1.11E+22,1,0.1,0.6,10,5,5,15,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,97
6543,43,X66,1,1,0,0,ph,7,2,0.285714286,422,3417,8.136518252,0,11000,0,-0.214285714,0.285714286,5,-3,-3,2,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,117
6544,44,X66,0,1,0,1,tv,3,2,0.666666667,421,1113,7.014814351,0,11,0,0.166666667,0.333333333,1,1,-1,1,0,1,-1,chose undesirable,desirable fac.,"[0,2.26e+03]",FALSE,13
6545,45,X66,0,1,0,1,tv,10,4,0.4,350,5064,8.529911964,0,1100100001,0,-0.1,0.6,6,-2,2,6,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,114
6546,46,X66,0,0,0,0,tv,9,4,0.444444444,274,4781,8.472405009,0,110100001,1,-0.055555556,0.555555556,5,-1,1,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,381
6547,47,X66,1,0,0,1,ph,7,5,0.714285714,204,3850,8.255828427,0,1010111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,550
6548,48,X66,1,1,1,1,tv,12,7,0.583333333,393,6472,8.775240459,6,1101110110,1,0.083333333,0.583333333,5,2,2,7,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,422
6549,49,X66,0,1,1,0,ph,27,10,0.37037037,471,14584,9.587680316,0,1.11E+26,1,-0.12962963,0.62962963,17,-7,7,17,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,284
6550,50,X66,0,1,1,0,ph,21,9,0.428571429,1207,11524,9.352187096,0,1.00E+20,1,-0.071428571,0.571428571,12,-3,3,12,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,524
6551,51,X66,0,0,0,0,tv,26,8,0.307692308,1042,13976,9.545096852,2,1.10E+22,1,-0.192307692,0.692307692,18,-10,10,18,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,226
6553,53,X66,0,0,0,0,tv,9,4,0.444444444,948,4943,8.505727713,0,100110100,1,-0.055555556,0.555555556,5,-1,1,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,543
6554,54,X66,0,0,1,1,ph,6,2,0.333333333,284,2824,7.945909599,0,100010,0,-0.166666667,0.666666667,4,-2,2,4,0,1,-1,chose undesirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,74
6555,55,X66,1,0,1,0,tv,6,4,0.666666667,255,3074,8.030734924,0,111010,0,0.166666667,0.666666667,2,2,2,4,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,324
6556,56,X66,1,1,1,1,tv,56,31,0.553571429,1086,30578,10.32803608,0,1.01E+53,1,0.053571429,0.553571429,25,6,6,31,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,328
6557,57,X66,0,0,0,0,tv,24,8,0.333333333,1267,12842,9.460476328,4,1.01E+22,1,-0.166666667,0.666666667,16,-8,8,16,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,192
6558,58,X66,1,1,1,1,tv,7,6,0.857142857,2788,3678,8.210124405,0,1110111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,378
6559,59,X66,0,1,1,0,ph,21,7,0.333333333,551,11112,9.315780884,0,1.00E+20,1,-0.166666667,0.666666667,14,-7,7,14,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,112
6560,60,X66,0,0,0,0,tv,6,1,0.166666667,1066,2965,7.994632311,1,10000,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,215
6561,61,X66,0,1,0,1,tv,7,2,0.285714286,335,3393,8.129469765,0,1000001,0,-0.214285714,0.714285714,5,-3,3,5,0,1,-1,chose undesirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,93
6562,62,X66,0,1,0,1,tv,16,7,0.4375,752,8263,9.019542997,0,1.00E+15,0,-0.0625,0.5625,9,-2,2,9,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,13
6563,63,X66,1,1,1,1,tv,7,6,0.857142857,446,3745,8.228176896,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,445
6564,64,X66,0,0,0,0,tv,7,1,0.142857143,483,3443,8.144098463,0,10000,1,-0.357142857,0.857142857,6,-5,5,6,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,143
6565,65,X66,0,1,0,1,tv,10,3,0.3,254,5497,8.611957768,0,1000000101,0,-0.2,0.7,7,-4,4,7,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,547
6566,66,X66,1,0,0,1,ph,3,3,1,2500,1613,7.385851078,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,513
6567,67,X66,1,0,0,1,ph,14,8,0.571428571,870,7325,8.899048434,0,1.00E+13,1,0.071428571,0.571428571,6,2,2,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,175
6568,68,X66,1,1,1,1,tv,8,7,0.875,1471,4064,8.309922989,0,11101111,1,0.375,0.875,1,6,6,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,214
6569,69,X66,1,1,1,1,tv,9,6,0.666666667,864,4703,8.455955882,0,11011110,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,303
6570,70,X66,0,1,1,0,ph,5,0,0,376,2264,7.724888439,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,64
6571,71,X66,0,1,1,0,ph,11,5,0.454545455,1360,5752,8.657302899,0,1011001001,1,-0.045454545,0.545454545,6,-1,1,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,252
6572,72,X66,1,0,0,1,ph,13,9,0.692307692,255,7065,8.862908295,0,1.01E+12,1,0.192307692,0.692307692,4,5,5,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,465
6573,73,X66,1,1,0,0,ph,16,8,0.5,501,8584,9.057655284,0,1.00E+12,0,0,0.5,8,0,0,8,0,-1,1,chose desirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,334
6574,74,X66,0,1,1,0,ph,17,5,0.294117647,31,8920,9.096051226,0,1.00E+16,1,-0.205882353,0.705882353,12,-7,7,12,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,120
6575,75,X66,1,0,0,1,ph,7,6,0.857142857,613,3315,8.106212903,0,111111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,15
6576,76,X66,1,0,0,1,ph,5,4,0.8,886,2328,7.752764809,0,11110,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,128
6578,78,X66,1,0,0,1,ph,7,5,0.714285714,227,3812,8.245909265,0,1100111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,512
6579,79,X66,1,0,0,1,ph,4,3,0.75,1259,1979,7.590346946,1,1110,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,329
6580,80,X66,1,1,1,1,tv,9,6,0.666666667,158,4417,8.393216012,0,101101110,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,17
6581,81,X66,0,0,0,0,tv,12,3,0.25,278,6553,8.787678239,0,10000100001,1,-0.25,0.75,9,-6,6,9,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,503
6582,82,X66,0,0,1,1,ph,10,5,0.5,10067,5350,8.58485184,0,1010110001,0,0,0.5,5,0,0,5,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,400
6583,83,X66,1,0,0,1,ph,7,5,0.714285714,2944,3579,8.182838711,0,111011,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,279
6584,84,X66,0,1,1,0,ph,9,1,0.111111111,831,4695,8.454253392,0,100000000,1,-0.388888889,0.888888889,8,-7,7,8,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,295
6585,85,X66,1,0,1,0,tv,4,3,0.75,750,2162,7.678788998,1,1110,0,0.25,0.75,1,2,2,3,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,512
6586,86,X66,0,0,0,0,tv,5,1,0.2,1058,2721,7.908754739,2,10000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,521
6588,88,X66,0,1,1,0,ph,4,1,0.25,385,2133,7.665284718,2,1,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,483
6589,89,X66,1,0,0,1,ph,8,6,0.75,2393,3891,8.266421473,0,10111110,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,41
6590,90,X66,1,0,0,1,ph,3,2,0.666666667,57,1427,7.263329617,0,11,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,327
6591,91,X66,0,1,1,0,ph,28,10,0.357142857,2931,15311,9.636326803,13,1.10E+26,1,-0.142857143,0.642857143,18,-8,8,18,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,461
6592,92,X66,1,1,1,1,tv,9,7,0.777777778,1524,4944,8.505929999,1,110011111,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,544
6593,93,X66,0,0,1,1,ph,12,8,0.666666667,8488,6106,8.717027173,0,11111000111,0,0.166666667,0.333333333,4,4,-4,4,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,56
6594,94,X66,0,0,0,0,tv,7,3,0.428571429,525,3790,8.240121298,0,1001001,1,-0.071428571,0.571428571,4,-1,1,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,490
6595,95,X66,0,1,1,0,ph,18,7,0.388888889,1016,9604,9.169934957,0,1.00E+17,1,-0.111111111,0.611111111,11,-4,4,11,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,254
6596,96,X66,1,0,1,0,tv,9,4,0.444444444,1540,4874,8.491670234,0,10101100,0,-0.055555556,0.444444444,5,-1,-1,4,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,474
6597,97,X66,0,1,1,0,ph,25,12,0.48,198,13577,9.516132464,0,1.11E+24,1,-0.02,0.52,13,-1,1,13,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,377
6598,98,X66,0,1,0,1,tv,13,6,0.461538462,645,6700,8.809862805,0,1111101000,0,-0.038461538,0.538461538,7,-1,1,7,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,100
6599,99,X66,0,0,1,1,ph,6,3,0.5,2416,3268,8.091933456,2,101010,0,0,0.5,3,0,0,3,0,1,-1,chose undesirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,518
6600,100,X66,1,0,0,1,ph,5,3,0.6,718,2575,7.853604813,0,111,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,375
6602,2,X67,1,0,0,1,ph,4,3,0.75,572,1779,7.483806688,1,1110,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,129
6603,3,X67,1,0,0,1,ph,4,4,1,246,1997,7.599401333,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,347
6604,4,X67,0,1,1,0,ph,11,4,0.363636364,590,5636,8.636929873,0,11100000001,1,-0.136363636,0.636363636,7,-3,3,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,136
6606,6,X67,1,1,0,0,ph,8,4,0.5,462,4104,8.319717387,0,11110,0,0,0.5,4,0,0,4,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,254
6607,7,X67,0,0,0,0,tv,3,1,0.333333333,713,1302,7.171656823,0,1,1,-0.166666667,0.666666667,2,-1,1,2,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,202
6608,8,X67,1,0,1,0,tv,6,5,0.833333333,230,3121,8.045908742,0,11111,0,0.333333333,0.833333333,1,4,4,5,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,371
6609,9,X67,1,1,0,0,ph,5,4,0.8,2628,2636,7.877017896,1,11011,0,0.3,0.8,1,3,3,4,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,436
6611,11,X67,1,0,0,1,ph,3,3,1,1374,1548,7.344719054,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,448
6612,12,X67,0,1,0,1,tv,10,4,0.4,588,5055,8.528133131,0,1100001001,0,-0.1,0.6,6,-2,2,6,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,105
6613,13,X67,1,0,1,0,tv,8,4,0.5,68,4023,8.299783172,1,1101010,0,0,0.5,4,0,0,4,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,173
6614,14,X67,0,0,1,1,ph,3,1,0.333333333,198,1472,7.294377299,0,1,0,-0.166666667,0.666666667,2,-1,1,2,0,1,-1,chose undesirable,desirable fac.,"[0,2.26e+03]",FALSE,372
6615,15,X67,0,0,0,0,tv,13,5,0.384615385,938,7109,8.869116866,0,1.01E+12,1,-0.115384615,0.615384615,8,-3,3,8,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,509
6616,16,X67,0,1,0,1,tv,15,8,0.533333333,1198,7841,8.967121656,0,1.00E+11,0,0.033333333,0.466666667,7,1,-1,7,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,141
6617,17,X67,1,0,0,1,ph,8,6,0.75,939,4217,8.346879254,0,1111110,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,367
6618,18,X67,1,0,1,0,tv,4,2,0.5,614,1905,7.552237288,0,1100,0,0,0.5,2,0,0,2,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,255
6619,19,X67,0,1,1,0,ph,5,0,0,55,2744,7.917171989,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,544
6620,20,X67,1,0,0,1,ph,12,8,0.666666667,283,6493,8.778479953,0,1.11E+11,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,443
6621,21,X67,0,0,0,0,tv,5,0,0,1566,2260,7.723120092,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,60
6622,22,X67,1,0,0,1,ph,7,6,0.857142857,751,3488,8.157083785,0,1101111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,188
6623,23,X67,0,0,1,1,ph,19,10,0.526315789,384,9922,9.202509793,0,1.10E+18,0,0.026315789,0.473684211,9,1,-1,9,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,22
6624,24,X67,0,1,0,1,tv,11,5,0.454545455,256,5584,8.627660644,5,1011000011,0,-0.045454545,0.545454545,6,-1,1,6,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,84
6625,25,X67,0,0,0,0,tv,5,2,0.4,71,2432,7.796469243,0,101,1,-0.1,0.6,3,-1,1,3,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,232
6626,26,X67,0,1,0,1,tv,21,8,0.380952381,655,11099,9.314610293,4,1.11E+18,0,-0.119047619,0.619047619,13,-5,5,13,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,99
6627,27,X67,1,0,0,1,ph,15,9,0.6,422,8016,8.989194823,0,1.01E+12,1,0.1,0.6,6,3,3,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,316
6628,28,X67,0,0,0,0,tv,11,2,0.181818182,631,5896,8.682029434,0,100000100,1,-0.318181818,0.818181818,9,-7,7,9,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,396
6629,29,X67,1,1,1,1,tv,9,6,0.666666667,741,4871,8.491054534,0,111011100,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,471
6630,30,X67,0,1,1,0,ph,4,2,0.5,433,1762,7.474204806,1,1001,1,0,0.5,2,0,0,2,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,112
6631,31,X67,0,0,1,1,ph,11,4,0.363636364,72,5983,8.696677393,0,10010100100,0,-0.136363636,0.636363636,7,-3,3,7,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,483
6632,32,X67,0,1,1,0,ph,5,1,0.2,421,2512,7.828834528,0,1,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,312
6633,33,X67,1,0,0,1,ph,31,16,0.516129032,750,16515,9.712024338,0,1.01E+25,1,0.016129032,0.516129032,15,1,1,16,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,15
6634,34,X67,0,0,0,0,tv,7,2,0.285714286,231,3808,8.244859396,0,1000001,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,508
6637,37,X67,1,1,1,1,tv,5,3,0.6,1127,2238,7.713337889,0,1110,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,38
6638,38,X67,1,1,1,1,tv,28,19,0.678571429,637,15012,9.61660516,0,1.10E+27,1,0.178571429,0.678571429,9,10,10,19,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,162
6639,39,X67,0,0,0,0,tv,25,11,0.44,16630,13451,9.506808732,0,1.11E+23,1,-0.06,0.56,14,-3,3,14,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,251
6640,40,X67,0,1,1,0,ph,13,4,0.307692308,43,6933,8.844047899,0,1.01E+12,1,-0.192307692,0.692307692,9,-5,5,9,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,333
6641,41,X67,1,0,0,1,ph,14,10,0.714285714,271,7569,8.931816237,0,1.10E+13,1,0.214285714,0.714285714,4,6,6,10,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,419
6642,42,X67,0,0,1,1,ph,16,5,0.3125,1613,8459,9.042986242,0,1.00E+13,0,-0.1875,0.6875,11,-6,6,11,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,209
6643,43,X67,0,1,1,0,ph,8,3,0.375,478,3984,8.290041619,0,1100100,1,-0.125,0.625,5,-2,2,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,134
6644,44,X67,1,0,1,0,tv,6,2,0.333333333,1105,2934,7.984121959,0,11000,0,-0.166666667,0.333333333,4,-2,-2,2,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,184
6645,45,X67,1,1,1,1,tv,25,17,0.68,279,13272,9.493411832,0,1.01E+24,1,0.18,0.68,8,9,9,17,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,72
6646,46,X67,1,1,1,1,tv,3,3,1,206,1549,7.34536484,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,449
6647,47,X67,1,1,0,0,ph,3,2,0.666666667,167,1530,7.333023014,0,110,0,0.166666667,0.666666667,1,1,1,2,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,430
6648,48,X67,0,1,0,1,tv,9,2,0.222222222,465,4575,8.428361978,4,10010000,0,-0.277777778,0.777777778,7,-5,5,7,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,175
6649,49,X67,1,0,0,1,ph,11,7,0.636363636,2215,6000,8.699514748,0,1110100111,1,0.136363636,0.636363636,4,3,3,7,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,500
6650,50,X67,1,0,0,1,ph,9,7,0.777777778,113,4400,8.38935982,0,11111110,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,0
6651,51,X67,0,0,0,0,tv,21,6,0.285714286,678,11020,9.307467083,2,1.01E+18,1,-0.214285714,0.714285714,15,-9,9,15,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,20
6653,53,X67,1,1,1,1,tv,10,7,0.7,741,5320,8.579228582,0,1101001111,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,370
6654,54,X67,1,1,0,0,ph,5,4,0.8,211,2313,7.746300662,0,11101,0,0.3,0.8,1,3,3,4,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,113
6655,55,X67,0,1,0,1,tv,11,4,0.363636364,214,5669,8.642768014,0,11100001,0,-0.136363636,0.636363636,7,-3,3,7,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,169
6656,56,X67,1,1,1,1,tv,22,16,0.727272727,22,11606,9.359277485,0,1.10E+21,1,0.227272727,0.727272727,6,10,10,16,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,56
6657,57,X67,1,1,1,1,tv,7,5,0.714285714,3314,3782,8.238008249,1,101111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,482
6658,58,X67,1,1,1,1,tv,10,6,0.6,2788,5422,8.59822003,0,11001111,1,0.1,0.6,4,2,2,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,472
6659,59,X67,1,0,0,1,ph,10,8,0.8,639,5416,8.597112815,0,1011111101,1,0.3,0.8,2,6,6,8,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,466
6660,60,X67,1,1,1,1,tv,6,4,0.666666667,108,3135,8.050384453,0,1111,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,385
6661,61,X67,1,1,1,1,tv,7,6,0.857142857,431,3472,8.152486076,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,172
6662,62,X67,0,1,0,1,tv,18,6,0.333333333,836,9874,9.197660319,0,1.00E+16,0,-0.166666667,0.666666667,12,-6,6,12,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,524
6663,63,X67,0,1,0,1,tv,15,7,0.466666667,501,7714,8.950792139,0,1.01E+14,0,-0.033333333,0.533333333,8,-1,1,8,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,14
6664,64,X67,0,1,0,1,tv,7,2,0.285714286,476,3366,8.121480375,0,1010000,0,-0.214285714,0.714285714,5,-3,3,5,0,1,-1,chose undesirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,66
6665,65,X67,1,1,1,1,tv,8,4,0.5,423,4088,8.315811132,0,1111,1,0,0.5,4,0,0,4,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,238
